tag_code,tagger_name_xlat,bucket,lot,species_code,length,weight,pit_code,tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_river_kilometer,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,char_SurvivalUse,tag_Status,,
G725DF296,B,10,1,11H,160,38.5,,5/13/2021 0:00,5/11/2021 13:08,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72637DAA,B,2,1,11W,161,41.5,,5/13/2021 0:00,5/11/2021 12:42,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72646D59,B,4,1,11H,151,32.5,,5/13/2021 0:00,5/11/2021 12:49,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G726FD209,B,4,1,11H,138,25.5,,5/13/2021 0:00,5/11/2021 13:15,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G726FE534,B,5,1,11H,173,50,,5/13/2021 0:00,5/11/2021 12:49,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G7279AE14,B,1,1,11H,137,25.5,,5/13/2021 0:00,5/11/2021 12:37,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72851630,B,1,1,11H,151,35,,5/13/2021 0:00,5/11/2021 12:40,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G728A9B59,B,4,1,11H,158,37.5,,5/13/2021 0:00,5/11/2021 13:13,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G728E0DAE,B,7,1,11H,143,29.5,,5/13/2021 0:00,5/11/2021 12:52,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G729D37D7,B,5,1,11H,162,41.5,,5/13/2021 0:00,5/11/2021 13:20,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G729E72FB,B,6,1,11H,162,43.5,,5/13/2021 0:00,5/11/2021 12:51,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72AE21EF,B,2,1,11H,147,33,,5/13/2021 0:00,5/11/2021 12:41,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72AFBF25,B,2,1,11H,159,39.5,,5/13/2021 0:00,5/11/2021 13:10,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72B077D9,B,9,1,11H,137,25.5,,5/13/2021 0:00,5/11/2021 12:56,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G7201AD36,B,2,1,11H,128,20.5,,5/15/2021 0:00,5/13/2021 13:24,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G720926EC,B,8,1,11H,148,31.5,,5/15/2021 0:00,5/13/2021 13:35,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7210AFA2,B,10,1,11H,157,42.5,,5/15/2021 0:00,5/13/2021 13:38,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G721B360C,B,2,1,11H,156,37,,5/15/2021 0:00,5/13/2021 13:54,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7224ABD5,B,3,1,11H,127,21,,5/15/2021 0:00,5/13/2021 13:55,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72252660,B,4,1,11H,133,25.5,,5/15/2021 0:00,5/13/2021 13:26,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72299EDD,B,2,1,11H,173,47.5,,5/15/2021 0:00,5/13/2021 13:53,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G722AAC8A,B,1,1,11H,139,28,,5/15/2021 0:00,5/13/2021 13:21,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G722CED38,B,10,1,11H,146,31,,5/15/2021 0:00,5/13/2021 13:38,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72321E9E,B,1,1,11H,146,33.5,,5/15/2021 0:00,5/13/2021 13:21,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G723697B5,B,2,1,11H,138,28,,5/15/2021 0:00,5/13/2021 13:22,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7241FE94,B,9,1,11H,153,33.5,,5/15/2021 0:00,5/13/2021 13:37,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7244FB54,B,4,1,11H,140,29.5,,5/15/2021 0:00,5/13/2021 13:56,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7247D6DF,B,9,1,11H,138,26,,5/15/2021 0:00,5/13/2021 13:36,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G724DA2A1,B,5,1,11H,155,37,,5/15/2021 0:00,5/13/2021 13:59,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G724ED0B0,B,3,1,11H,161,41.5,,5/15/2021 0:00,5/13/2021 13:25,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7251B29D,B,3,1,11H,153,35,,5/15/2021 0:00,5/13/2021 13:25,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G725DD78A,B,5,1,11H,142,28.5,,5/15/2021 0:00,5/13/2021 14:16,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7261CA8A,B,5,1,11H,141,26,,5/15/2021 0:00,5/13/2021 13:27,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72646EBB,B,7,1,11W,137,25,,5/15/2021 0:00,5/13/2021 13:32,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72687A0A,B,8,1,11H,160,41,,5/15/2021 0:00,5/13/2021 13:34,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72797E43,B,4,1,11H,139,27.5,,5/15/2021 0:00,5/13/2021 13:58,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G728F0E88,B,6,1,11H,155,34,,5/15/2021 0:00,5/13/2021 13:30,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7292B0C0,B,6,1,11H,147,33.5,,5/15/2021 0:00,5/13/2021 13:30,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72935BCD,B,3,1,11H,170,47,,5/15/2021 0:00,5/13/2021 13:54,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G7295AF72,B,4,1,11H,157,37.5,,5/15/2021 0:00,5/13/2021 13:26,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G729AF62D,B,1,1,11H,143,29.5,,5/15/2021 0:00,5/13/2021 13:40,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72B0E42A,B,7,1,11H,155,37.5,,5/15/2021 0:00,5/13/2021 13:33,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72B31555,B,1,1,11H,149,34,,5/15/2021 0:00,5/13/2021 13:39,5/16/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI12,1,Active - General,,
G72056505,B,2,1,11H,155,37,,5/17/2021 0:00,5/15/2021 15:43,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G7209A582,B,5,1,11H,154,35,,5/17/2021 0:00,5/15/2021 15:33,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G720F399A,B,5,1,11H,175,51,,5/17/2021 0:00,5/15/2021 15:32,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G7215ADE1,B,1,1,11H,150,35,,5/17/2021 0:00,5/15/2021 15:27,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G721CAD53,B,8,1,11H,149,33.5,,5/17/2021 0:00,5/15/2021 15:36,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G722AC2F0,B,2,1,11H,157,35.5,,5/17/2021 0:00,5/15/2021 15:28,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G722E5407,B,3,1,11H,168,44,,5/17/2021 0:00,5/15/2021 15:44,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G723F740C,B,11,1,11H,148,33.5,,5/17/2021 0:00,5/15/2021 15:40,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G72419FAF,B,7,1,11H,131,22.5,,5/17/2021 0:00,5/15/2021 15:35,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G72489563,B,10,1,11H,148,32,,5/17/2021 0:00,5/15/2021 15:39,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G724CF2BE,B,9,1,11H,137,25,,5/17/2021 0:00,5/15/2021 15:37,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G724D45CB,B,3,1,11W,128,21,,5/17/2021 0:00,5/15/2021 15:30,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G724DBD7D,B,10,1,11H,143,30.5,,5/17/2021 0:00,5/15/2021 15:38,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G7254DC18,B,4,1,11H,141,27.5,,5/17/2021 0:00,5/15/2021 15:46,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G725ACEE5,B,1,1,11H,137,27,,5/17/2021 0:00,5/15/2021 15:18,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G725B3114,B,1,1,11H,148,29.5,,5/17/2021 0:00,5/15/2021 15:41,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G725BB324,B,6,1,11H,135,24.5,,5/17/2021 0:00,5/15/2021 15:33,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G725E7770,B,8,1,11W,147,31,,5/17/2021 0:00,5/15/2021 15:36,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G72604583,B,2,1,11W,151,36,,5/17/2021 0:00,5/15/2021 15:27,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G726111FD,B,4,1,11W,152,34.5,,5/17/2021 0:00,5/15/2021 15:45,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G726B36BA,B,2,1,11H,145,29,,5/17/2021 0:00,5/15/2021 15:43,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G726BA417,B,7,1,11H,162,40.5,,5/17/2021 0:00,5/15/2021 15:34,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G72789D8C,B,4,1,11H,145,30,,5/17/2021 0:00,5/15/2021 15:30,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G727C5362,B,6,1,11H,153,35.5,,5/17/2021 0:00,5/15/2021 15:34,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G72877CBA,B,4,1,11H,153,35,,5/17/2021 0:00,5/15/2021 15:31,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G728D49DC,B,3,1,11W,150,34.5,,5/17/2021 0:00,5/15/2021 15:44,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G72982457,B,3,1,11H,144,30,,5/17/2021 0:00,5/15/2021 15:29,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G729B5BBB,B,1,1,11H,160,41.5,,5/17/2021 0:00,5/15/2021 15:42,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G72A94926,B,9,1,11W,163,49,,5/17/2021 0:00,5/15/2021 15:38,5/18/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI13,1,Active - General,,
G720D438D,C,5,1,11H,125,19.5,,5/19/2021 0:00,5/17/2021 13:41,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G720EDF6A,C,10,1,11H,136,23.5,,5/19/2021 0:00,5/17/2021 13:52,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72106B09,C,1,1,11H,146,32,,5/19/2021 0:00,5/17/2021 13:58,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72176426,C,3,1,11H,146,32,,5/19/2021 0:00,5/17/2021 13:38,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7222778B,C,6,1,11H,142,31,,5/19/2021 0:00,5/17/2021 13:42,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7226A6B9,C,2,1,11W,142,29,,5/19/2021 0:00,5/17/2021 13:36,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72272172,C,5,1,11H,143,31,,5/19/2021 0:00,5/17/2021 13:41,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G722A2678,C,3,1,11H,151,33.5,,5/19/2021 0:00,5/17/2021 14:01,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G722CAFC2,C,1,1,11H,133,20,,5/19/2021 0:00,5/17/2021 13:57,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G722E237C,C,11,1,11W,161,40.5,,5/19/2021 0:00,5/17/2021 13:56,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G722F80F5,C,8,1,11H,167,42.5,,5/19/2021 0:00,5/17/2021 13:49,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7235913D,C,3,1,11H,148,31,,5/19/2021 0:00,5/17/2021 14:00,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7236D9EC,C,9,1,11H,147,29.5,,5/19/2021 0:00,5/17/2021 13:51,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G723B284F,C,1,1,11H,147,31.5,,5/19/2021 0:00,5/17/2021 13:34,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7241948F,C,4,1,11W,158,38,,5/19/2021 0:00,5/17/2021 13:40,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7249BAC5,C,6,1,11H,152,32.5,,5/19/2021 0:00,5/17/2021 13:43,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G724A717A,C,4,1,11H,154,39.5,,5/19/2021 0:00,5/17/2021 14:02,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72531A61,C,2,1,11H,139,26,,5/19/2021 0:00,5/17/2021 13:35,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G726BC790,C,3,1,11H,161,42.5,,5/19/2021 0:00,5/17/2021 13:37,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G726D450A,C,7,1,11W,156,40,,5/19/2021 0:00,5/17/2021 13:45,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G726E6A3D,C,9,1,11W,135,26,,5/19/2021 0:00,5/17/2021 13:51,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72748722,C,2,1,11W,136,26.5,,5/19/2021 0:00,5/17/2021 13:58,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7275B947,C,8,1,11W,146,30,,5/19/2021 0:00,5/17/2021 13:50,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72818805,C,2,1,11W,140,26.5,,5/19/2021 0:00,5/17/2021 13:59,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72844D0F,C,1,1,11H,146,30,,5/19/2021 0:00,5/17/2021 13:31,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G728AA805,C,11,1,11H,152,34.5,,5/19/2021 0:00,5/17/2021 13:55,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G728EFF66,C,4,1,11W,158,41,,5/19/2021 0:00,5/17/2021 13:39,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72A33347,C,4,1,11H,143,27,,5/19/2021 0:00,5/17/2021 14:02,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G72A7A36D,C,10,1,11H,138,26.5,,5/19/2021 0:00,5/17/2021 13:54,5/20/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI14,1,Active - General,,
G7204AB14,C,1,1,11W,141,27,,5/21/2021 0:00,5/19/2021 13:36,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G72054019,C,5,1,11H,136,23.5,,5/21/2021 0:00,5/19/2021 13:51,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G720C5C95,C,1,1,11W,152,32,,5/21/2021 0:00,5/19/2021 14:04,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G720C714B,C,2,1,11H,146,31,,5/21/2021 0:00,5/19/2021 14:06,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G721C6386,C,5,1,11H,162,45,,5/21/2021 0:00,5/19/2021 13:50,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G72227B28,C,1,1,11H,154,36,,5/21/2021 0:00,5/19/2021 13:44,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G72231215,C,,1,,,,,5/21/2021 0:00,5/19/2021 13:52,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,0,Inactive - Tag Failure, Pre-Tag, 48h
G72243639,C,3,1,11H,136,24,,5/21/2021 0:00,5/19/2021 13:48,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G722A0BA6,C,10,1,11H,138,25.5,,5/21/2021 0:00,5/19/2021 14:02,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G7244137F,C,4,1,11W,140,28,,5/21/2021 0:00,5/19/2021 13:49,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G7252CE93,C,4,1,11H,153,35.5,,5/21/2021 0:00,5/19/2021 14:10,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G7253AB0D,C,3,1,11H,132,24,,5/21/2021 0:00,5/19/2021 14:08,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G7258F337,C,9,1,11H,146,30.5,,5/21/2021 0:00,5/19/2021 14:00,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G725EAD59,C,4,1,11H,146,29.5,,5/21/2021 0:00,5/19/2021 14:09,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G7260E2AF,C,8,1,11H,143,28.5,,5/21/2021 0:00,5/19/2021 13:58,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G7269E0A1,C,3,1,11H,145,32,,5/21/2021 0:00,5/19/2021 14:06,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G7279E04D,C,2,1,11H,138,26.5,,5/21/2021 0:00,5/19/2021 13:45,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G727F0DF3,C,5,1,11W,143,28.5,,5/21/2021 0:00,5/19/2021 14:11,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G72839616,C,2,1,11H,166,43.5,,5/21/2021 0:00,5/19/2021 13:46,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
G72880BD9,C,6,1,11W,153,36,,5/21/2021 0:00,5/19/2021 13:55,5/22/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI15,1,Active - General,,
